Date;Hour;Forex;Event;Actuel;Forecast;Previous
27/02/2008;15:30:00;USD;Commandes de biens durables;-0.016;-0.014;0.023
26/03/2008;14:30:00;USD;Commandes de biens durables;-0.026;-0.003;-0.016
24/04/2008;14:30:00;USD;Commandes de biens durables;0.015;0.002;-0.024
28/05/2008;15:30:00;USD;Commandes de biens durables;0.025;-0.004;0.009
25/06/2008;14:30:00;USD;Commandes de biens durables;-0.009;-0.009;0.024
25/07/2008;14:30:00;USD;Commandes de biens durables;0.02;-0.002;-0.009
27/08/2008;14:30:00;USD;Commandes de biens durables;0.007;-0.005;0.02
25/09/2008;14:30:00;USD;Commandes de biens durables;-0.03;-0.005;0.007
29/10/2008;14:30:00;USD;Commandes de biens durables;-0.011;-0.015;-0.033
26/11/2008;15:30:00;USD;Commandes de biens durables;-0.044;-0.014;-0.01
24/12/2008;15:30:00;USD;Commandes de biens durables;0.012;-0.03;-0.054
29/01/2009;15:30:00;USD;Commandes de biens durables;-0.036;-0.026;-0.017
26/02/2009;15:30:00;USD;Commandes de biens durables;-0.025;-0.021;-0.055
25/03/2009;14:30:00;USD;Commandes de biens durables;0.039;-0.02;-0.059
24/04/2009;14:30:00;USD;Commandes de biens durables;-0.006;-0.011;0.02
28/05/2009;14:30:00;USD;Commandes de biens durables;0.008;-0.003;-0.027
24/06/2009;14:30:00;USD;Commandes de biens durables;0.011;-0.003;0.004
29/07/2009;14:30:00;USD;Commandes de biens durables;0.011;-0.001;0.008
26/08/2009;14:30:00;USD;Commandes de biens durables;0.008;0.011;0.025
25/09/2009;14:30:00;USD;Commandes de biens durables;0;0.009;0.011
28/10/2009;14:30:00;USD;Commandes de biens durables;0.009;0.006;-0.004
25/11/2009;15:30:00;USD;Commandes de biens durables;-0.013;0.008;0.018
24/12/2009;15:30:00;USD;Commandes de biens durables;0.02;0.01;-0.007
28/01/2010;15:30:00;USD;Commandes de biens durables;0.009;0.004;0.021
25/02/2010;15:30:00;USD;Commandes de biens durables;-0.006;0.012;0.02
24/03/2010;14:30:00;USD;Commandes de biens durables;0.009;0.005;-0.006
23/04/2010;14:30:00;USD;Commandes de biens durables;0.028;0.007;0.017
26/05/2010;14:30:00;USD;Commandes de biens durables;-0.01;0.005;0.048
24/06/2010;14:30:00;USD;Commandes de biens durables;0.009;0.011;-0.008
28/07/2010;14:30:00;USD;Commandes de biens durables;-0.006;0.006;0.012
25/08/2010;14:30:00;USD;Commandes de biens durables;-0.038;0.005;0.002
24/09/2010;14:30:00;USD;Commandes de biens durables;0.02;0.007;-0.028
27/10/2010;14:30:00;USD;Commandes de biens durables;-0.008;0.002;0.019
24/11/2010;15:30:00;USD;Commandes de biens durables;-0.027;0.004;0.013
23/12/2010;15:30:00;USD;Commandes de biens durables;0.024;0.01;-0.019
27/01/2011;15:30:00;USD;Commandes de biens durables;0.005;0.006;0.045
24/02/2011;15:30:00;USD;Commandes de biens durables;-0.036;0.006;0.03
24/03/2011;14:30:00;USD;Commandes de biens durables;-0.006;0.018;-0.03
27/04/2011;14:30:00;USD;Commandes de biens durables;0.013;0.016;0.006
25/05/2011;14:30:00;USD;Commandes de biens durables;-0.015;0.006;0.025
24/06/2011;14:30:00;USD;Commandes de biens durables;0.006;0.01;-0.004
27/07/2011;14:30:00;USD;Commandes de biens durables;0.001;0.005;0.007
24/08/2011;14:30:00;USD;Commandes de biens durables;0.007;-0.004;0.006
28/09/2011;14:30:00;USD;Commandes de biens durables;-0.001;0.002;0.007
26/10/2011;14:30:00;USD;Commandes de biens durables;0.017;0.005;-0.004
23/11/2011;15:30:00;USD;Commandes de biens durables;0.007;0.001;0.006
23/12/2011;15:30:00;USD;Commandes de biens durables;0.003;0.005;0.015
26/01/2012;15:30:00;USD;Commandes de biens durables;0.021;0.009;0.005
28/02/2012;15:30:00;USD;Commandes de biens durables;-0.032;0;0.021
28/03/2012;14:30:00;USD;Commandes de biens durables;0.016;0.015;-0.03
25/04/2012;14:30:00;USD;Commandes de biens durables;-0.011;0.005;0.019
24/05/2012;14:30:00;USD;Commandes de biens durables;-0.006;0.009;-0.008
27/06/2012;14:30:00;USD;Commandes de biens durables;0.004;0.007;-0.006
26/07/2012;14:30:00;USD;Commandes de biens durables;-0.011;0.001;0.008
24/08/2012;14:30:00;USD;Commandes de biens durables;-0.004;0.005;-0.022
27/09/2012;14:30:00;USD;Commandes de biens durables;-0.016;0.003;-0.013
25/10/2012;14:30:00;USD;Commandes de biens durables;0.02;0.008;-0.021
27/11/2012;15:30:00;USD;Commandes de biens durables;0.015;-0.005;0.017
21/12/2012;15:30:00;USD;Commandes de biens durables;0.016;-0.002;0.019
28/01/2013;15:30:00;USD;Commandes de biens durables;0.013;0.007;0.012
27/02/2013;15:30:00;USD;Commandes de biens durables;0.019;0.002;0.01
26/03/2013;14:30:00;USD;Commandes de biens durables;-0.005;0.005;0.029
24/04/2013;14:30:00;USD;Commandes de biens durables;-0.014;0.005;-0.017
24/05/2013;14:30:00;USD;Commandes de biens durables;0.013;0.005;-0.017
25/06/2013;14:30:00;USD;Commandes de biens durables;0.007;-0.001;0.017
25/07/2013;14:30:00;USD;Commandes de biens durables;0;0.005;0.01
26/08/2013;14:30:00;USD;Commandes de biens durables;-0.006;0.005;0.001
25/09/2013;14:30:00;USD;Commandes de biens durables;-0.001;0.01;-0.005
25/10/2013;14:30:00;USD;Commandes de biens durables;-0.001;0.005;-0.001
27/11/2013;15:30:00;USD;Commandes de biens durables;-0.001;0.005;0.002
24/12/2013;15:30:00;USD;Commandes de biens durables;0.012;0.006;0.007
28/01/2014;15:30:00;USD;Commandes de biens durables;-0.016;0.005;0.001
27/02/2014;15:30:00;USD;Commandes de biens durables;0.011;-0.003;-0.019
26/03/2014;14:30:00;USD;Commandes de biens durables;0.002;0.003;0.009
24/04/2014;14:30:00;USD;Commandes de biens durables;0.02;0.006;0.001
27/05/2014;14:30:00;USD;Commandes de biens durables;0.001;0.003;0.029
25/06/2014;14:30:00;USD;Commandes de biens durables;-0.001;0.004;0.003
25/07/2014;14:30:00;USD;Commandes de biens durables;0.008;0.006;-0.001
26/08/2014;14:30:00;USD;Commandes de biens durables;-0.008;0.005;0.03
25/09/2014;14:30:00;USD;Commandes de biens durables;0.007;0.007;-0.005
24/09/2015;14:30:00;USD;Commandes de biens durables;0;0.001;0.004
28/09/2016;14:30:00;USD;Commandes de biens durables;-0.004;-0.004;0.011
27/09/2017;14:30:00;USD;Commandes de biens durables;0.002;0.002;0.008
27/09/2018;14:30:00;USD;Commandes de biens durables;0.001;0.004;0.002
27/09/2019;14:30:00;USD;Commandes de biens durables;0.005;0.002;-0.005
25/09/2020;14:30:00;USD;Commandes de biens durables;0.004;0.012;0.032
27/09/2021;14:30:00;USD;Commandes de biens durables;0.002;0.005;0.008
26/05/2015;14:30:00;USD;Commandes de biens durables;0.005;0.004;0.006
26/05/2016;14:30:00;USD;Commandes de biens durables;0.004;0.003;0.001
26/05/2017;14:30:00;USD;Commandes de biens durables;-0.004;0.005;-0.002
25/05/2018;14:30:00;USD;Commandes de biens durables;0.009;0.005;0.004
24/05/2019;14:30:00;USD;Commandes de biens durables;0;0.002;-0.005
28/05/2020;14:30:00;USD;Commandes de biens durables;-0.074;-0.14;-0.017
27/05/2021;14:30:00;USD;Commandes de biens durables;0.01;0.008;0.032
27/01/2015;15:30:00;USD;Commandes de biens durables;-0.008;0.006;-0.013
28/01/2016;15:30:00;USD;Commandes de biens durables;-0.012;-0.001;-0.005
27/01/2017;15:30:00;USD;Commandes de biens durables;0.005;0.005;0.01
26/01/2018;15:30:00;USD;Commandes de biens durables;0.006;0.005;0.003
21/02/2019;15:30:00;USD;Commandes de biens durables;0.001;0.002;-0.002
28/01/2020;15:30:00;USD;Commandes de biens durables;-0.001;0.002;-0.004
27/01/2021;15:30:00;USD;Commandes de biens durables;0.007;0.005;0.008
25/03/2015;14:30:00;USD;Commandes de biens durables;-0.004;0.003;-0.007
24/03/2016;14:30:00;USD;Commandes de biens durables;-0.01;-0.002;0.012
24/03/2017;14:30:00;USD;Commandes de biens durables;0.004;0.005;0.002
23/03/2018;14:30:00;USD;Commandes de biens durables;0.012;0.005;-0.002
04/02/2019;14:30:00;USD;Commandes de biens durables;0.001;0.003;-0.001
25/03/2020;14:30:00;USD;Commandes de biens durables;-0.006;-0.004;0.006
24/03/2021;14:30:00;USD;Commandes de biens durables;-0.009;0.006;0.016
26/02/2015;15:30:00;USD;Commandes de biens durables;0.003;0.005;-0.009
25/02/2016;15:30:00;USD;Commandes de biens durables;0.018;0.002;-0.007
27/02/2017;15:30:00;USD;Commandes de biens durables;-0.002;0.005;0.009
27/02/2018;15:30:00;USD;Commandes de biens durables;-0.003;0.004;0.007
13/03/2019;14:30:00;USD;Commandes de biens durables;-0.001;0.001;0.003
27/02/2020;15:30:00;USD;Commandes de biens durables;0.009;0.002;0.001
25/02/2021;15:30:00;USD;Commandes de biens durables;0.014;0.007;0.017
26/08/2015;14:30:00;USD;Commandes de biens durables;0.006;0.004;0.01
25/08/2016;14:30:00;USD;Commandes de biens durables;0.015;0.005;-0.003
25/08/2017;14:30:00;USD;Commandes de biens durables;0.005;0.004;0.001
24/08/2018;14:30:00;USD;Commandes de biens durables;0.002;0.005;0.001
26/08/2019;14:30:00;USD;Commandes de biens durables;-0.004;0.001;0.008
26/08/2020;14:30:00;USD;Commandes de biens durables;0.024;0.02;0.04
25/08/2021;14:30:00;USD;Commandes de biens durables;0.007;0.005;0.006
27/07/2015;14:30:00;USD;Commandes de biens durables;0.008;0.005;-0.001
27/07/2016;14:30:00;USD;Commandes de biens durables;-0.005;0.003;-0.004
27/07/2017;14:30:00;USD;Commandes de biens durables;0.002;0.004;0.006
26/07/2018;14:30:00;USD;Commandes de biens durables;0.004;0.005;0.003
25/07/2019;14:30:00;USD;Commandes de biens durables;0.012;0.002;0.005
27/07/2020;14:30:00;USD;Commandes de biens durables;0.033;0.035;0.036
27/07/2021;14:30:00;USD;Commandes de biens durables;0.003;0.008;0.005
23/06/2015;14:30:00;USD;Commandes de biens durables;0.005;0.006;-0.003
24/06/2016;14:30:00;USD;Commandes de biens durables;-0.003;0.002;0.005
26/06/2017;14:30:00;USD;Commandes de biens durables;0.001;0.005;-0.005
27/06/2018;14:30:00;USD;Commandes de biens durables;-0.003;0.005;0.019
26/06/2019;14:30:00;USD;Commandes de biens durables;0.003;0.001;-0.001
25/06/2020;14:30:00;USD;Commandes de biens durables;0.04;0.025;-0.082
24/06/2021;14:30:00;USD;Commandes de biens durables;0.003;0.008;0.017
24/04/2015;14:30:00;USD;Commandes de biens durables;-0.002;0.003;-0.013
26/04/2016;14:30:00;USD;Commandes de biens durables;-0.002;0.005;-0.013
27/04/2017;14:30:00;USD;Commandes de biens durables;-0.002;0.004;0.007
26/04/2018;14:30:00;USD;Commandes de biens durables;0;0.005;0.009
25/04/2019;14:30:00;USD;Commandes de biens durables;0.004;0.002;-0.002
24/04/2020;14:30:00;USD;Commandes de biens durables;-0.002;-0.058;-0.007
26/04/2021;14:30:00;USD;Commandes de biens durables;0.016;0.016;-0.003
23/12/2014;15:30:00;USD;Commandes de biens durables;-0.004;0.011;-0.01
23/12/2015;15:30:00;USD;Commandes de biens durables;-0.001;0.001;0.005
22/12/2016;15:30:00;USD;Commandes de biens durables;0.005;0.002;0.009
22/12/2017;15:30:00;USD;Commandes de biens durables;-0.001;0.005;0.013
21/12/2018;15:30:00;USD;Commandes de biens durables;-0.003;0.003;0.004
23/12/2019;15:30:00;USD;Commandes de biens durables;0;0.001;0.003
23/12/2020;15:30:00;USD;Commandes de biens durables;0.004;0.005;0.019
23/12/2021;15:30:00;USD;Commandes de biens durables;0.008;0.006;0.003
26/11/2014;15:30:00;USD;Commandes de biens durables;-0.009;0.005;0.002
25/11/2015;15:30:00;USD;Commandes de biens durables;0.005;0.003;-0.001
23/11/2016;15:30:00;USD;Commandes de biens durables;0.01;0.002;0.002
22/11/2017;15:30:00;USD;Commandes de biens durables;0.004;0.005;0.011
21/11/2018;15:30:00;USD;Commandes de biens durables;0.001;0.004;-0.006
27/11/2019;15:30:00;USD;Commandes de biens durables;0.006;0.002;-0.004
25/11/2020;15:30:00;USD;Commandes de biens durables;0.013;0.005;0.015
24/11/2021;15:30:00;USD;Commandes de biens durables;0.005;0.005;0.007
28/10/2014;14:30:00;USD;Commandes de biens durables;-0.002;0.005;0.007
27/10/2015;14:30:00;USD;Commandes de biens durables;-0.004;0.001;-0.009
27/10/2016;14:30:00;USD;Commandes de biens durables;0.002;0.002;0.001
25/10/2017;14:30:00;USD;Commandes de biens durables;0.007;0.005;0.007
25/10/2018;14:30:00;USD;Commandes de biens durables;0.001;0.005;0.003
24/10/2019;14:30:00;USD;Commandes de biens durables;-0.003;-0.002;0.003
27/10/2020;14:30:00;USD;Commandes de biens durables;0.008;0.004;0.01
27/10/2021;14:30:00;USD;Commandes de biens durables;0.004;0.004;0.003
26/02/2008;17:00:00;USD;Confiance des consommateurs;75;82;87.9
25/03/2008;16:00:00;USD;Confiance des consommateurs;64.5;73.5;75
29/04/2008;16:00:00;USD;Confiance des consommateurs;62.3;61.5;64.5
27/05/2008;17:00:00;USD;Confiance des consommateurs;52.7;60;62.3
24/06/2008;16:00:00;USD;Confiance des consommateurs;50.4;56.4;57.2
29/07/2008;16:00:00;USD;Confiance des consommateurs;51.9;50;50.4
26/08/2008;16:00:00;USD;Confiance des consommateurs;56.9;53;51.9
30/09/2008;16:00:00;USD;Confiance des consommateurs;59.8;54.6;56.9
28/10/2008;16:00:00;USD;Confiance des consommateurs;38;52.2;59.8
25/11/2008;17:00:00;USD;Confiance des consommateurs;44.9;38;38
30/12/2008;17:00:00;USD;Confiance des consommateurs;38;45.5;44.9
27/01/2009;17:00:00;USD;Confiance des consommateurs;37.7;38.7;38
24/02/2009;17:00:00;USD;Confiance des consommateurs;25;35.5;37.7
31/03/2009;16:00:00;USD;Confiance des consommateurs;26;27.8;25
28/04/2009;16:00:00;USD;Confiance des consommateurs;39.2;29.6;26.9
26/05/2009;16:00:00;USD;Confiance des consommateurs;54.9;42.1;40.8
30/06/2009;16:00:00;USD;Confiance des consommateurs;49.3;55.8;54.8
28/07/2009;16:00:00;USD;Confiance des consommateurs;46.6;49;49.3
25/08/2009;16:00:00;USD;Confiance des consommateurs;54.1;48.1;47.4
29/09/2009;16:00:00;USD;Confiance des consommateurs;53.1;57;54.5
27/10/2009;16:00:00;USD;Confiance des consommateurs;47.7;53.4;53.4
24/11/2009;17:00:00;USD;Confiance des consommateurs;49.5;47.7;48.7
29/12/2009;17:00:00;USD;Confiance des consommateurs;52.9;53;50.6
26/01/2010;17:00:00;USD;Confiance des consommateurs;55.9;53.5;53.6
23/02/2010;17:00:00;USD;Confiance des consommateurs;46;55;56.5
30/03/2010;16:00:00;USD;Confiance des consommateurs;52.5;50;46.4
27/04/2010;16:00:00;USD;Confiance des consommateurs;57.9;53.7;52.3
25/05/2010;16:00:00;USD;Confiance des consommateurs;63.3;58.3;57.7
29/06/2010;16:00:00;USD;Confiance des consommateurs;52.9;62;62.7
27/07/2010;16:00:00;USD;Confiance des consommateurs;50.4;51;54.3
31/08/2010;16:00:00;USD;Confiance des consommateurs;53.5;50;51
28/09/2010;16:00:00;USD;Confiance des consommateurs;48.5;52.9;53.2
26/10/2010;16:00:00;USD;Confiance des consommateurs;50.2;49;48.6
30/11/2010;17:00:00;USD;Confiance des consommateurs;54.1;52;49.9
28/12/2010;17:00:00;USD;Confiance des consommateurs;52.5;56.1;54.3
25/01/2011;17:00:00;USD;Confiance des consommateurs;60.6;53.5;53.3
22/02/2011;17:00:00;USD;Confiance des consommateurs;70.4;65.1;64.8
29/03/2011;16:00:00;USD;Confiance des consommateurs;63.4;65;72
26/04/2011;16:00:00;USD;Confiance des consommateurs;65.4;64.4;63.8
31/05/2011;16:00:00;USD;Confiance des consommateurs;60.8;66.3;66
28/06/2011;15:45:00;USD;Confiance des consommateurs;58.5;60.3;61.7
26/07/2011;16:00:00;USD;Confiance des consommateurs;59.5;56;57.6
30/08/2011;16:00:00;USD;Confiance des consommateurs;44.5;52.2;59.2
27/09/2011;16:00:00;USD;Confiance des consommateurs;45.4;46.5;45.2
25/10/2011;16:00:00;USD;Confiance des consommateurs;39.8;46;46.4
29/11/2011;17:00:00;USD;Confiance des consommateurs;56;43;40.9
27/12/2011;17:00:00;USD;Confiance des consommateurs;64.5;58.2;55.2
11/01/2012;16:00:00;USD;Confiance des consommateurs;72.2;72.5;68.4
31/01/2012;17:00:00;USD;Confiance des consommateurs;61.1;68.2;64.8
28/02/2012;17:00:00;USD;Confiance des consommateurs;70.8;63;61.5
27/03/2012;16:00:00;USD;Confiance des consommateurs;70.2;70.3;71.6
24/04/2012;16:00:00;USD;Confiance des consommateurs;69.2;69.7;69.5
29/05/2012;16:00:00;USD;Confiance des consommateurs;64.9;70;68.7
26/06/2012;16:00:00;USD;Confiance des consommateurs;62;63.5;64.4
31/07/2012;16:00:00;USD;Confiance des consommateurs;65.9;61.5;62.7
28/08/2012;16:00:00;USD;Confiance des consommateurs;60.6;66;65.4
25/09/2012;16:00:00;USD;Confiance des consommateurs;70.3;63;61.3
27/11/2012;17:00:00;USD;Confiance des consommateurs;73.7;73;73.1
27/12/2012;17:00:00;USD;Confiance des consommateurs;65.1;70;71.5
29/01/2013;17:00:00;USD;Confiance des consommateurs;58.6;64;66.7
26/02/2013;17:00:00;USD;Confiance des consommateurs;69.6;61;58.4
26/03/2013;16:00:00;USD;Confiance des consommateurs;59.7;68;68
30/04/2013;16:00:00;USD;Confiance des consommateurs;68.1;60.8;61.9
28/05/2013;16:00:00;USD;Confiance des consommateurs;76.2;71;69
25/06/2013;16:00:00;USD;Confiance des consommateurs;81.4;75.4;74.3
30/07/2013;16:00:00;USD;Confiance des consommateurs;80.3;81.4;82.1
27/08/2013;16:00:00;USD;Confiance des consommateurs;81.5;79;81
24/09/2013;16:00:00;USD;Confiance des consommateurs;79.7;79.9;81.8
29/10/2013;16:00:00;USD;Confiance des consommateurs;71.2;75;80.2
26/11/2013;17:00:00;USD;Confiance des consommateurs;70.4;72.9;72.4
31/12/2013;17:00:00;USD;Confiance des consommateurs;78.1;76;72
28/01/2014;17:00:00;USD;Confiance des consommateurs;80.7;78.1;77.5
25/02/2014;17:00:00;USD;Confiance des consommateurs;78.1;80;79.4
25/03/2014;16:00:00;USD;Confiance des consommateurs;82.3;78.6;78.3
29/04/2014;16:00:00;USD;Confiance des consommateurs;82.3;83;83.9
27/05/2014;16:00:00;USD;Confiance des consommateurs;83;83;81.7
24/06/2014;16:00:00;USD;Confiance des consommateurs;85.2;83.5;82.2
29/07/2014;16:00:00;USD;Confiance des consommateurs;90.9;85.3;86.4
26/08/2014;16:00:00;USD;Confiance des consommateurs;92.4;89;90.3
25/08/2015;16:00:00;USD;Confiance des consommateurs;101.5;93.4;91
30/08/2016;16:00:00;USD;Confiance des consommateurs;101.1;97;96.7
29/08/2017;16:00:00;USD;Confiance des consommateurs;122.9;120.3;120
28/08/2018;16:00:00;USD;Confiance des consommateurs;133.4;126.7;127.9
27/08/2019;16:00:00;USD;Confiance des consommateurs;135.1;129.5;135.8
25/08/2020;16:00:00;USD;Confiance des consommateurs;84.8;93;91.7
31/08/2021;16:00:00;USD;Confiance des consommateurs;113.8;124;125.1
28/04/2015;16:00:00;USD;Confiance des consommateurs;95.2;102.5;101.4
26/04/2016;16:00:00;USD;Confiance des consommateurs;94.2;96;96.1
25/04/2017;16:00:00;USD;Confiance des consommateurs;120.3;122.5;124.9
24/04/2018;16:00:00;USD;Confiance des consommateurs;128.7;126;127
30/04/2019;16:00:00;USD;Confiance des consommateurs;129.2;126;124.1
28/04/2020;16:00:00;USD;Confiance des consommateurs;86.9;87.9;118.8
27/04/2021;16:00:00;USD;Confiance des consommateurs;121.7;113;109
30/12/2014;17:00:00;USD;Confiance des consommateurs;92.6;93.2;91
29/12/2015;17:00:00;USD;Confiance des consommateurs;96.5;93.8;92.6
27/12/2016;17:00:00;USD;Confiance des consommateurs;113.7;109;109.4
27/12/2017;17:00:00;USD;Confiance des consommateurs;122.1;128;128.6
27/12/2018;17:00:00;USD;Confiance des consommateurs;128.1;133.7;136.4
31/12/2019;17:00:00;USD;Confiance des consommateurs;126.5;128.2;126.8
22/12/2020;17:00:00;USD;Confiance des consommateurs;88.6;97;92.9
22/12/2021;17:00:00;USD;Confiance des consommateurs;115.8;110.8;111.9
24/02/2015;17:00:00;USD;Confiance des consommateurs;96.4;99.6;103.8
23/02/2016;17:00:00;USD;Confiance des consommateurs;92.2;97;97.8
28/02/2017;17:00:00;USD;Confiance des consommateurs;114.8;111;111.6
27/02/2018;17:00:00;USD;Confiance des consommateurs;130.8;126.2;124.3
26/02/2019;17:00:00;USD;Confiance des consommateurs;131.4;124.7;121.7
25/02/2020;17:00:00;USD;Confiance des consommateurs;130.7;132;130.4
23/02/2021;17:00:00;USD;Confiance des consommateurs;91.3;90;88.9
27/01/2015;17:00:00;USD;Confiance des consommateurs;102.9;95.1;93.1
26/01/2016;17:00:00;USD;Confiance des consommateurs;98.1;96.5;96.3
31/01/2017;17:00:00;USD;Confiance des consommateurs;111.8;113;113.3
30/01/2018;17:00:00;USD;Confiance des consommateurs;125.4;123.1;123.1
29/01/2019;17:00:00;USD;Confiance des consommateurs;120.2;124.7;126.6
28/01/2020;17:00:00;USD;Confiance des consommateurs;131.6;128;128.2
26/01/2021;17:00:00;USD;Confiance des consommateurs;89.3;89;87.1
28/07/2015;16:00:00;USD;Confiance des consommateurs;90.9;100;99.8
26/07/2016;16:00:00;USD;Confiance des consommateurs;97.3;95.9;97.4
25/07/2017;16:00:00;USD;Confiance des consommateurs;121.1;116.5;117.3
31/07/2018;16:00:00;USD;Confiance des consommateurs;127.4;126.5;127.1
30/07/2019;16:00:00;USD;Confiance des consommateurs;135.7;125;124.3
28/07/2020;16:00:00;USD;Confiance des consommateurs;92.6;94.5;98.3
27/07/2021;16:00:00;USD;Confiance des consommateurs;129.1;123.9;128.9
30/06/2015;16:00:00;USD;Confiance des consommateurs;101.4;97.3;94.6
28/06/2016;16:00:00;USD;Confiance des consommateurs;98;93.3;92.4
27/06/2017;16:00:00;USD;Confiance des consommateurs;118.9;116;117.6
26/06/2018;16:00:00;USD;Confiance des consommateurs;126.4;127.6;128.8
25/06/2019;16:00:00;USD;Confiance des consommateurs;121.5;131.1;131.3
30/06/2020;16:00:00;USD;Confiance des consommateurs;98.1;91.8;85.9
29/06/2021;16:00:00;USD;Confiance des consommateurs;127.3;119;120
26/05/2015;16:00:00;USD;Confiance des consommateurs;95.4;94.9;94.3
31/05/2016;16:00:00;USD;Confiance des consommateurs;92.6;96;94.7
30/05/2017;16:00:00;USD;Confiance des consommateurs;117.9;119.8;119.4
29/05/2018;16:00:00;USD;Confiance des consommateurs;128;128.2;125.6
28/05/2019;16:00:00;USD;Confiance des consommateurs;134.1;130.1;129.2
26/05/2020;16:00:00;USD;Confiance des consommateurs;86.6;88;85.7
25/05/2021;16:00:00;USD;Confiance des consommateurs;117.2;119.2;117.5
31/03/2015;16:00:00;USD;Confiance des consommateurs;101.3;96;98.8
29/03/2016;16:00:00;USD;Confiance des consommateurs;96.2;94;94
28/03/2017;16:00:00;USD;Confiance des consommateurs;125.6;114;116.1
27/03/2018;16:00:00;USD;Confiance des consommateurs;127.7;131;130
26/03/2019;16:00:00;USD;Confiance des consommateurs;124.1;132;131.4
31/03/2020;16:00:00;USD;Confiance des consommateurs;120;110;132.6
30/03/2021;16:00:00;USD;Confiance des consommateurs;109.7;96.9;90.4
25/11/2014;17:00:00;USD;Confiance des consommateurs;88.7;95.9;94.1
24/11/2015;17:00:00;USD;Confiance des consommateurs;90.4;99.5;99.1
29/11/2016;17:00:00;USD;Confiance des consommateurs;107.1;101.2;100.8
28/11/2017;17:00:00;USD;Confiance des consommateurs;129.5;124;126.2
27/11/2018;17:00:00;USD;Confiance des consommateurs;135.7;135.9;137.9
26/11/2019;17:00:00;USD;Confiance des consommateurs;125.5;127;126.1
24/11/2020;17:00:00;USD;Confiance des consommateurs;96.1;98;101.4
30/11/2021;17:00:00;USD;Confiance des consommateurs;109.5;111;111.6
28/10/2014;16:00:00;USD;Confiance des consommateurs;94.5;87;89
27/10/2015;16:00:00;USD;Confiance des consommateurs;97.6;103;102.6
25/10/2016;16:00:00;USD;Confiance des consommateurs;98.6;101;103.5
31/10/2017;16:00:00;USD;Confiance des consommateurs;125.9;121;120.6
30/10/2018;16:00:00;USD;Confiance des consommateurs;137.9;136;135.3
29/10/2019;16:00:00;USD;Confiance des consommateurs;125.9;128;126.3
27/10/2020;16:00:00;USD;Confiance des consommateurs;100.9;102;101.3
26/10/2021;16:00:00;USD;Confiance des consommateurs;113.8;108.3;109.8
30/09/2014;16:00:00;USD;Confiance des consommateurs;86;92.5;93.4
29/09/2015;16:00:00;USD;Confiance des consommateurs;103;96.1;101.3
27/09/2016;16:00:00;USD;Confiance des consommateurs;104.1;99;101.8
26/09/2017;16:00:00;USD;Confiance des consommateurs;119.8;120;120.4
25/09/2018;16:00:00;USD;Confiance des consommateurs;138.4;132.2;134.7
24/09/2019;16:00:00;USD;Confiance des consommateurs;125.1;134.1;134.2
29/09/2020;16:00:00;USD;Confiance des consommateurs;101.8;89.2;86.3
28/09/2021;16:00:00;USD;Confiance des consommateurs;109.3;114.5;115.2
08/01/2008;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-51;-75;-62
05/02/2008;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-20;-80;-80
07/03/2008;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-62;-60;-49
10/03/2008;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-159;-100;-84
04/04/2008;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-80;-50;-63
09/05/2008;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-84;-73;-51
12/05/2008;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-533;-320;-240
06/06/2008;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-49;-57;-20
03/07/2008;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-63;25;-17
11/07/2008;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-240;-200;-159
07/02/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-467;-375;-322
10/02/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-263;-190;-201
04/03/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-663;-662;-651
09/04/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-216;-220;-276
12/04/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-11;-114;-111
06/05/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-345;-521;-504
02/06/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-598;-530;-524
03/06/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-651;-636;-598
11/06/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-190;-166;-219
08/07/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-247;-330;-443
05/08/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-539;-580;-699
01/09/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-524;-475;-533
04/02/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;162;190;-14
07/02/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-125;-100;433
09/03/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-54;-118;-54
12/03/2010;15:30:00;USD;Creation d'emplois dans le secteur non agricole;39;140;172
06/04/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;431;500;290
